,node1,node2,weight2,weight,i,j,weight2
298,rpoB_OTU_165,rpoB_OTU_325,0.016567046,0.016567046,r,r,-0.016567046
299,rpoB_OTU_165,AMF_OTU_148,0.062696195,0.062696195,r,A,-0.062696195
300,rpoB_OTU_166,rpoB_OTU_246,0.020030649,0.020030649,r,r,-0.020030649
301,rpoB_OTU_166,rpoB_OTU_364,0.585364998,0.585364998,r,r,-0.585364998
302,rpoB_OTU_166,AMF_OTU_22,0.045326509,0.045326509,r,A,-0.045326509
303,rpoB_OTU_168,rpoB_OTU_245,-0.028384002,0.028384002,r,r,-0.028384002
304,rpoB_OTU_168,rpoB_OTU_281,0.005760199,0.005760199,r,r,-0.005760199
305,rpoB_OTU_168,rpoB_OTU_325,0.089895468,0.089895468,r,r,-0.089895468
306,rpoB_OTU_168,rpoB_OTU_421,0.132990021,0.132990021,r,r,-0.132990021
307,rpoB_OTU_168,AMF_OTU_198,0.00277957,0.00277957,r,A,-0.00277957
308,rpoB_OTU_168,AMF_OTU_83,0.003233358,0.003233358,r,A,-0.003233358
309,rpoB_OTU_169,rpoB_OTU_200,0.417588684,0.417588684,r,r,-0.417588684
310,rpoB_OTU_169,rpoB_OTU_386,0.039582919,0.039582919,r,r,-0.039582919
311,rpoB_OTU_172,rpoB_OTU_178,-0.019614633,0.019614633,r,r,-0.019614633
312,rpoB_OTU_172,AMF_OTU_138,0.348242912,0.348242912,r,A,-0.348242912
313,rpoB_OTU_172,AMF_OTU_156,0.077735812,0.077735812,r,A,-0.077735812
314,rpoB_OTU_172,AMF_OTU_162,0.120558568,0.120558568,r,A,-0.120558568
315,rpoB_OTU_172,AMF_OTU_175,0.419918205,0.419918205,r,A,-0.419918205
316,rpoB_OTU_173,rpoB_OTU_225,0.478513048,0.478513048,r,r,-0.478513048
317,rpoB_OTU_173,rpoB_OTU_265,0.011430651,0.011430651,r,r,-0.011430651
318,rpoB_OTU_173,AMF_OTU_138,0.051239733,0.051239733,r,A,-0.051239733
319,rpoB_OTU_174,rpoB_OTU_203,-0.006399699,0.006399699,r,r,-0.006399699
320,rpoB_OTU_174,rpoB_OTU_261,0.0926911,0.0926911,r,r,-0.0926911
321,rpoB_OTU_174,rpoB_OTU_331,0.035983691,0.035983691,r,r,-0.035983691
322,rpoB_OTU_174,rpoB_OTU_359,0.005073094,0.005073094,r,r,-0.005073094
323,rpoB_OTU_174,rpoB_OTU_447,0.024152549,0.024152549,r,r,-0.024152549
324,rpoB_OTU_174,AMF_OTU_103,-0.01428304,0.01428304,r,A,-0.01428304
325,rpoB_OTU_175,rpoB_OTU_178,0.042621143,0.042621143,r,r,-0.042621143
326,rpoB_OTU_175,rpoB_OTU_279,0.04849284,0.04849284,r,r,-0.04849284
327,rpoB_OTU_175,rpoB_OTU_290,0.107460425,0.107460425,r,r,-0.107460425
328,rpoB_OTU_175,AMF_OTU_6,0.059146728,0.059146728,r,A,-0.059146728
329,rpoB_OTU_176,rpoB_OTU_187,0.064140426,0.064140426,r,r,-0.064140426
330,rpoB_OTU_176,rpoB_OTU_188,0.043280488,0.043280488,r,r,-0.043280488
331,rpoB_OTU_176,AMF_OTU_184,0.110075228,0.110075228,r,A,-0.110075228
332,rpoB_OTU_176,AMF_OTU_30,0.061924239,0.061924239,r,A,-0.061924239
333,rpoB_OTU_178,rpoB_OTU_296,-0.041877664,0.041877664,r,r,-0.041877664
334,rpoB_OTU_178,AMF_OTU_21,0.069536569,0.069536569,r,A,-0.069536569
335,rpoB_OTU_178,AMF_OTU_39,0.011684688,0.011684688,r,A,-0.011684688
336,rpoB_OTU_183,rpoB_OTU_358,0.397432575,0.397432575,r,r,-0.397432575
337,rpoB_OTU_183,rpoB_OTU_452,0.360879145,0.360879145,r,r,-0.360879145
338,rpoB_OTU_186,rpoB_OTU_202,0.033808452,0.033808452,r,r,-0.033808452
339,rpoB_OTU_186,rpoB_OTU_235,0.395507669,0.395507669,r,r,-0.395507669
340,rpoB_OTU_186,rpoB_OTU_296,0.012234984,0.012234984,r,r,-0.012234984
341,rpoB_OTU_186,AMF_OTU_75,0.206851345,0.206851345,r,A,-0.206851345
342,rpoB_OTU_188,rpoB_OTU_202,0.015546626,0.015546626,r,r,-0.015546626
343,rpoB_OTU_188,rpoB_OTU_260,0.096837147,0.096837147,r,r,-0.096837147
344,rpoB_OTU_188,AMF_OTU_3,0.007615365,0.007615365,r,A,-0.007615365
345,rpoB_OTU_188,AMF_OTU_51,0.332307929,0.332307929,r,A,-0.332307929
346,rpoB_OTU_188,AMF_OTU_58,0.011570321,0.011570321,r,A,-0.011570321
347,rpoB_OTU_188,AMF_OTU_73,0.077682558,0.077682558,r,A,-0.077682558
348,rpoB_OTU_188,AMF_OTU_81,0.029343477,0.029343477,r,A,-0.029343477
349,rpoB_OTU_190,rpoB_OTU_224,0.067714147,0.067714147,r,r,-0.067714147
350,rpoB_OTU_190,rpoB_OTU_313,0.029396863,0.029396863,r,r,-0.029396863
351,rpoB_OTU_190,rpoB_OTU_329,-0.093585728,0.093585728,r,r,-0.093585728
352,rpoB_OTU_190,rpoB_OTU_421,-0.006789463,0.006789463,r,r,-0.006789463
353,rpoB_OTU_190,AMF_OTU_10,0.04702967,0.04702967,r,A,-0.04702967
354,rpoB_OTU_190,AMF_OTU_177,-0.01509019,0.01509019,r,A,-0.01509019
355,rpoB_OTU_190,AMF_OTU_201,0.004998112,0.004998112,r,A,-0.004998112
356,rpoB_OTU_190,AMF_OTU_72,0.140052956,0.140052956,r,A,-0.140052956
357,rpoB_OTU_191,rpoB_OTU_279,0.002758883,0.002758883,r,r,-0.002758883
358,rpoB_OTU_191,AMF_OTU_111,0.020453143,0.020453143,r,A,-0.020453143
359,rpoB_OTU_191,AMF_OTU_59,0.013483672,0.013483672,r,A,-0.013483672
360,rpoB_OTU_198,rpoB_OTU_223,0.041042449,0.041042449,r,r,-0.041042449
361,rpoB_OTU_198,rpoB_OTU_224,0.037558849,0.037558849,r,r,-0.037558849
362,rpoB_OTU_198,rpoB_OTU_232,0.028239736,0.028239736,r,r,-0.028239736
363,rpoB_OTU_198,rpoB_OTU_371,0.042586368,0.042586368,r,r,-0.042586368
364,rpoB_OTU_198,AMF_OTU_124,0.061547532,0.061547532,r,A,-0.061547532
365,rpoB_OTU_200,rpoB_OTU_289,0.347086481,0.347086481,r,r,-0.347086481
366,rpoB_OTU_200,rpoB_OTU_309,0.1555037,0.1555037,r,r,-0.1555037
367,rpoB_OTU_203,AMF_OTU_109,0.055752983,0.055752983,r,A,-0.055752983
368,rpoB_OTU_203,AMF_OTU_172,0.068462837,0.068462837,r,A,-0.068462837
369,rpoB_OTU_203,AMF_OTU_44,0.03618951,0.03618951,r,A,-0.03618951
370,rpoB_OTU_213,AMF_OTU_171,0.00706179,0.00706179,r,A,-0.00706179
371,rpoB_OTU_213,AMF_OTU_183,0.023951219,0.023951219,r,A,-0.023951219
372,rpoB_OTU_213,AMF_OTU_62,0.397939624,0.397939624,r,A,-0.397939624
373,rpoB_OTU_216,rpoB_OTU_257,0.046662944,0.046662944,r,r,-0.046662944
374,rpoB_OTU_216,rpoB_OTU_284,0.169986395,0.169986395,r,r,-0.169986395
375,rpoB_OTU_216,rpoB_OTU_290,0.037189193,0.037189193,r,r,-0.037189193
376,rpoB_OTU_216,rpoB_OTU_310,0.106268834,0.106268834,r,r,-0.106268834
377,rpoB_OTU_216,AMF_OTU_87,0.021348924,0.021348924,r,A,-0.021348924
378,rpoB_OTU_219,rpoB_OTU_299,-0.005368019,0.005368019,r,r,-0.005368019
379,rpoB_OTU_219,rpoB_OTU_401,0.069130538,0.069130538,r,r,-0.069130538
380,rpoB_OTU_219,AMF_OTU_14,0.024653836,0.024653836,r,A,-0.024653836
381,rpoB_OTU_219,AMF_OTU_53,0.068724514,0.068724514,r,A,-0.068724514
382,rpoB_OTU_219,AMF_OTU_94,0.181181399,0.181181399,r,A,-0.181181399
383,rpoB_OTU_223,rpoB_OTU_331,0.003312633,0.003312633,r,r,-0.003312633
384,rpoB_OTU_223,AMF_OTU_180,-0.006164148,0.006164148,r,A,-0.006164148
385,rpoB_OTU_224,rpoB_OTU_255,0.015059943,0.015059943,r,r,-0.015059943
386,rpoB_OTU_224,rpoB_OTU_325,0.270600163,0.270600163,r,r,-0.270600163
387,rpoB_OTU_224,AMF_OTU_155,0.054460361,0.054460361,r,A,-0.054460361
388,rpoB_OTU_225,rpoB_OTU_310,0.084380015,0.084380015,r,r,-0.084380015
389,rpoB_OTU_225,AMF_OTU_141,0.079489458,0.079489458,r,A,-0.079489458
390,rpoB_OTU_225,AMF_OTU_52,0.002333631,0.002333631,r,A,-0.002333631
391,rpoB_OTU_232,rpoB_OTU_289,0.176027969,0.176027969,r,r,-0.176027969
392,rpoB_OTU_232,rpoB_OTU_314,0.289882591,0.289882591,r,r,-0.289882591
393,rpoB_OTU_232,rpoB_OTU_371,0.095774979,0.095774979,r,r,-0.095774979
394,rpoB_OTU_235,AMF_OTU_204,0.052570961,0.052570961,r,A,-0.052570961
395,rpoB_OTU_235,AMF_OTU_70,0.083279011,0.083279011,r,A,-0.083279011
396,rpoB_OTU_237,AMF_OTU_102,0.021386723,0.021386723,r,A,-0.021386723
397,rpoB_OTU_237,AMF_OTU_104,0.357731371,0.357731371,r,A,-0.357731371
398,rpoB_OTU_237,AMF_OTU_130,0.109188429,0.109188429,r,A,-0.109188429
399,rpoB_OTU_237,AMF_OTU_54,0.226503258,0.226503258,r,A,-0.226503258
400,rpoB_OTU_237,AMF_OTU_99,0.362768689,0.362768689,r,A,-0.362768689
401,rpoB_OTU_241,AMF_OTU_116,0.027950686,0.027950686,r,A,-0.027950686
402,rpoB_OTU_241,AMF_OTU_13,0.052025596,0.052025596,r,A,-0.052025596
403,rpoB_OTU_241,AMF_OTU_196,0.094806103,0.094806103,r,A,-0.094806103
404,rpoB_OTU_241,AMF_OTU_206,0.050033106,0.050033106,r,A,-0.050033106
405,rpoB_OTU_241,AMF_OTU_71,0.099059537,0.099059537,r,A,-0.099059537
406,rpoB_OTU_245,AMF_OTU_4,0.515774635,0.515774635,r,A,-0.515774635
407,rpoB_OTU_246,AMF_OTU_124,0.040550948,0.040550948,r,A,-0.040550948
408,rpoB_OTU_246,AMF_OTU_156,0.243979072,0.243979072,r,A,-0.243979072
409,rpoB_OTU_246,AMF_OTU_96,0.075184295,0.075184295,r,A,-0.075184295
410,rpoB_OTU_251,AMF_OTU_137,0.104541199,0.104541199,r,A,-0.104541199
411,rpoB_OTU_251,AMF_OTU_148,0.511995007,0.511995007,r,A,-0.511995007
412,rpoB_OTU_251,AMF_OTU_80,0.085918324,0.085918324,r,A,-0.085918324
413,rpoB_OTU_255,rpoB_OTU_313,0.200382343,0.200382343,r,r,-0.200382343
414,rpoB_OTU_255,AMF_OTU_136,0.07925312,0.07925312,r,A,-0.07925312
415,rpoB_OTU_255,AMF_OTU_1,-0.008146968,0.008146968,r,A,-0.008146968
416,rpoB_OTU_256,rpoB_OTU_283,0.014419552,0.014419552,r,r,-0.014419552
417,rpoB_OTU_256,AMF_OTU_101,0.242726995,0.242726995,r,A,-0.242726995
418,rpoB_OTU_256,AMF_OTU_10,0.066167642,0.066167642,r,A,-0.066167642
419,rpoB_OTU_256,AMF_OTU_181,0.067939133,0.067939133,r,A,-0.067939133
420,rpoB_OTU_256,AMF_OTU_183,0.015377232,0.015377232,r,A,-0.015377232
421,rpoB_OTU_256,AMF_OTU_3,0.008811042,0.008811042,r,A,-0.008811042
422,rpoB_OTU_256,AMF_OTU_98,0.019590885,0.019590885,r,A,-0.019590885
423,rpoB_OTU_257,rpoB_OTU_296,-0.002959536,0.002959536,r,r,-0.002959536
424,rpoB_OTU_260,AMF_OTU_165,0.004660936,0.004660936,r,A,-0.004660936
425,rpoB_OTU_260,AMF_OTU_44,0.038477154,0.038477154,r,A,-0.038477154
426,rpoB_OTU_261,rpoB_OTU_329,-0.042936886,0.042936886,r,r,-0.042936886
427,rpoB_OTU_261,AMF_OTU_152,0.01633866,0.01633866,r,A,-0.01633866
428,rpoB_OTU_261,AMF_OTU_169,0.114796498,0.114796498,r,A,-0.114796498
429,rpoB_OTU_261,AMF_OTU_64,0.002440306,0.002440306,r,A,-0.002440306
430,rpoB_OTU_265,rpoB_OTU_386,0.007936541,0.007936541,r,r,-0.007936541
431,rpoB_OTU_265,AMF_OTU_138,0.141680378,0.141680378,r,A,-0.141680378
432,rpoB_OTU_265,AMF_OTU_146,0.049799181,0.049799181,r,A,-0.049799181
433,rpoB_OTU_265,AMF_OTU_156,0.324510224,0.324510224,r,A,-0.324510224
434,rpoB_OTU_265,AMF_OTU_2,0.057494235,0.057494235,r,A,-0.057494235
435,rpoB_OTU_279,rpoB_OTU_286,0.194402641,0.194402641,r,r,-0.194402641
436,rpoB_OTU_281,rpoB_OTU_307,0.038020817,0.038020817,r,r,-0.038020817
437,rpoB_OTU_281,rpoB_OTU_309,5.37E-05,5.37E-05,r,r,-5.37E-05
438,rpoB_OTU_281,AMF_OTU_67,0.051010678,0.051010678,r,A,-0.051010678
439,rpoB_OTU_283,AMF_OTU_108,0.067108721,0.067108721,r,A,-0.067108721
440,rpoB_OTU_283,AMF_OTU_114,0.013682507,0.013682507,r,A,-0.013682507
441,rpoB_OTU_283,AMF_OTU_84,0.114130316,0.114130316,r,A,-0.114130316
442,rpoB_OTU_284,rpoB_OTU_290,0.013277375,0.013277375,r,r,-0.013277375
443,rpoB_OTU_284,rpoB_OTU_307,0.005192138,0.005192138,r,r,-0.005192138
444,rpoB_OTU_284,rpoB_OTU_310,0.04873014,0.04873014,r,r,-0.04873014
445,rpoB_OTU_284,AMF_OTU_12,0.013526586,0.013526586,r,A,-0.013526586
446,rpoB_OTU_284,AMF_OTU_141,0.014290367,0.014290367,r,A,-0.014290367
447,rpoB_OTU_284,AMF_OTU_15,0.004635342,0.004635342,r,A,-0.004635342
448,rpoB_OTU_284,AMF_OTU_178,0.057265714,0.057265714,r,A,-0.057265714
449,rpoB_OTU_286,rpoB_OTU_289,0.089161233,0.089161233,r,r,-0.089161233
450,rpoB_OTU_286,AMF_OTU_107,0.004420174,0.004420174,r,A,-0.004420174
451,rpoB_OTU_289,rpoB_OTU_298,0.0836015,0.0836015,r,r,-0.0836015
452,rpoB_OTU_290,rpoB_OTU_329,0.152883438,0.152883438,r,r,-0.152883438
453,rpoB_OTU_290,AMF_OTU_157,0.018585766,0.018585766,r,A,-0.018585766
454,rpoB_OTU_290,AMF_OTU_6,0.166329979,0.166329979,r,A,-0.166329979
455,rpoB_OTU_290,AMF_OTU_81,-0.005950902,0.005950902,r,A,-0.005950902
456,rpoB_OTU_290,AMF_OTU_88,0.102304192,0.102304192,r,A,-0.102304192
457,rpoB_OTU_296,rpoB_OTU_309,-0.143242019,0.143242019,r,r,-0.143242019
458,rpoB_OTU_296,AMF_OTU_26,0.058502523,0.058502523,r,A,-0.058502523
459,rpoB_OTU_296,AMF_OTU_7,-0.039443108,0.039443108,r,A,-0.039443108
460,rpoB_OTU_298,AMF_OTU_162,0.077698382,0.077698382,r,A,-0.077698382
461,rpoB_OTU_298,AMF_OTU_81,-0.098077001,0.098077001,r,A,-0.098077001
462,rpoB_OTU_299,AMF_OTU_154,0.102857598,0.102857598,r,A,-0.102857598
463,rpoB_OTU_299,AMF_OTU_20,0.069557626,0.069557626,r,A,-0.069557626
464,rpoB_OTU_299,AMF_OTU_3,0.060641844,0.060641844,r,A,-0.060641844
465,rpoB_OTU_299,AMF_OTU_97,0.043908746,0.043908746,r,A,-0.043908746
466,rpoB_OTU_306,rpoB_OTU_401,0.157286425,0.157286425,r,r,-0.157286425
467,rpoB_OTU_306,AMF_OTU_180,0.234579496,0.234579496,r,A,-0.234579496
468,rpoB_OTU_306,AMF_OTU_23,0.000109178,0.000109178,r,A,-0.000109178
469,rpoB_OTU_306,AMF_OTU_49,0.017006601,0.017006601,r,A,-0.017006601
470,rpoB_OTU_306,AMF_OTU_95,0.014455917,0.014455917,r,A,-0.014455917
471,rpoB_OTU_307,rpoB_OTU_371,0.039522037,0.039522037,r,r,-0.039522037
472,rpoB_OTU_310,rpoB_OTU_329,0.025227274,0.025227274,r,r,-0.025227274
473,rpoB_OTU_310,AMF_OTU_141,0.101586297,0.101586297,r,A,-0.101586297
474,rpoB_OTU_313,rpoB_OTU_364,0.041990077,0.041990077,r,r,-0.041990077
475,rpoB_OTU_313,AMF_OTU_135,0.257081696,0.257081696,r,A,-0.257081696
476,rpoB_OTU_313,AMF_OTU_24,0.033543685,0.033543685,r,A,-0.033543685
477,rpoB_OTU_314,rpoB_OTU_325,0.105564476,0.105564476,r,r,-0.105564476
478,rpoB_OTU_314,AMF_OTU_107,0.015034282,0.015034282,r,A,-0.015034282
479,rpoB_OTU_314,AMF_OTU_18,0.044852589,0.044852589,r,A,-0.044852589
480,rpoB_OTU_314,AMF_OTU_74,0.044074413,0.044074413,r,A,-0.044074413
481,rpoB_OTU_329,AMF_OTU_139,-0.004619695,0.004619695,r,A,-0.004619695
482,rpoB_OTU_329,AMF_OTU_32,0.081736237,0.081736237,r,A,-0.081736237
483,rpoB_OTU_329,AMF_OTU_98,-0.00782465,0.00782465,r,A,-0.00782465
484,rpoB_OTU_358,AMF_OTU_120,0.101517221,0.101517221,r,A,-0.101517221
485,rpoB_OTU_358,AMF_OTU_25,0.146764427,0.146764427,r,A,-0.146764427
486,rpoB_OTU_364,AMF_OTU_105,0.166766091,0.166766091,r,A,-0.166766091
487,rpoB_OTU_365,AMF_OTU_134,0.068017297,0.068017297,r,A,-0.068017297
488,rpoB_OTU_365,AMF_OTU_25,0.265646913,0.265646913,r,A,-0.265646913
489,rpoB_OTU_370,AMF_OTU_152,0.315733243,0.315733243,r,A,-0.315733243
490,rpoB_OTU_370,AMF_OTU_21,0.076803284,0.076803284,r,A,-0.076803284
491,rpoB_OTU_370,AMF_OTU_89,0.05675299,0.05675299,r,A,-0.05675299
492,rpoB_OTU_371,AMF_OTU_106,0.255640876,0.255640876,r,A,-0.255640876
493,rpoB_OTU_386,AMF_OTU_180,-0.00309629,0.00309629,r,A,-0.00309629
494,rpoB_OTU_386,AMF_OTU_7,0.326102426,0.326102426,r,A,-0.326102426
495,rpoB_OTU_401,AMF_OTU_107,0.120586867,0.120586867,r,A,-0.120586867
496,rpoB_OTU_401,AMF_OTU_147,0.351748371,0.351748371,r,A,-0.351748371
497,rpoB_OTU_401,AMF_OTU_19,0.026782283,0.026782283,r,A,-0.026782283
498,rpoB_OTU_421,AMF_OTU_113,0.016182771,0.016182771,r,A,-0.016182771
499,rpoB_OTU_421,AMF_OTU_201,-0.025904989,0.025904989,r,A,-0.025904989
500,rpoB_OTU_421,AMF_OTU_31,-0.008311272,0.008311272,r,A,-0.008311272
501,rpoB_OTU_421,AMF_OTU_32,0.043691252,0.043691252,r,A,-0.043691252
502,rpoB_OTU_421,AMF_OTU_74,-0.020078413,0.020078413,r,A,-0.020078413
503,AMF_OTU_101,AMF_OTU_111,0.152425385,0.152425385,A,A,-0.152425385
504,AMF_OTU_101,AMF_OTU_42,0.035906524,0.035906524,A,A,-0.035906524
505,AMF_OTU_101,AMF_OTU_83,0.133346127,0.133346127,A,A,-0.133346127
506,AMF_OTU_102,AMF_OTU_93,0.551573753,0.551573753,A,A,-0.551573753
507,AMF_OTU_103,AMF_OTU_150,0.074814305,0.074814305,A,A,-0.074814305
508,AMF_OTU_103,AMF_OTU_177,0.076875985,0.076875985,A,A,-0.076875985
509,AMF_OTU_103,AMF_OTU_22,0.193820774,0.193820774,A,A,-0.193820774
510,AMF_OTU_104,AMF_OTU_135,0.02974627,0.02974627,A,A,-0.02974627
511,AMF_OTU_104,AMF_OTU_99,0.001476146,0.001476146,A,A,-0.001476146
512,AMF_OTU_105,AMF_OTU_149,0.004531804,0.004531804,A,A,-0.004531804
513,AMF_OTU_105,AMF_OTU_22,0.106488772,0.106488772,A,A,-0.106488772
514,AMF_OTU_105,AMF_OTU_23,0.047362669,0.047362669,A,A,-0.047362669
515,AMF_OTU_106,AMF_OTU_43,0.294113062,0.294113062,A,A,-0.294113062
516,AMF_OTU_107,AMF_OTU_130,0.129856259,0.129856259,A,A,-0.129856259
517,AMF_OTU_107,AMF_OTU_9,0.059821799,0.059821799,A,A,-0.059821799
518,AMF_OTU_10,AMF_OTU_124,0.001669912,0.001669912,A,A,-0.001669912
519,AMF_OTU_10,AMF_OTU_135,0.006863007,0.006863007,A,A,-0.006863007
520,AMF_OTU_10,AMF_OTU_139,0.02489753,0.02489753,A,A,-0.02489753
521,AMF_OTU_10,AMF_OTU_159,0.308755773,0.308755773,A,A,-0.308755773
522,AMF_OTU_10,AMF_OTU_58,-0.01236314,0.01236314,A,A,-0.01236314
523,AMF_OTU_108,AMF_OTU_167,0.162650555,0.162650555,A,A,-0.162650555
524,AMF_OTU_108,AMF_OTU_84,0.513682914,0.513682914,A,A,-0.513682914
525,AMF_OTU_109,AMF_OTU_161,0.075784701,0.075784701,A,A,-0.075784701
526,AMF_OTU_109,AMF_OTU_166,0.196336207,0.196336207,A,A,-0.196336207
527,AMF_OTU_109,AMF_OTU_189,0.075663111,0.075663111,A,A,-0.075663111
528,AMF_OTU_109,AMF_OTU_190,0.008622764,0.008622764,A,A,-0.008622764
529,AMF_OTU_109,AMF_OTU_1,0.184527517,0.184527517,A,A,-0.184527517
530,AMF_OTU_109,AMF_OTU_198,-0.003073881,0.003073881,A,A,-0.003073881
531,AMF_OTU_110,AMF_OTU_184,0.140676445,0.140676445,A,A,-0.140676445
532,AMF_OTU_110,AMF_OTU_195,0.191431575,0.191431575,A,A,-0.191431575
533,AMF_OTU_110,AMF_OTU_55,0.457195301,0.457195301,A,A,-0.457195301
534,AMF_OTU_110,AMF_OTU_68,0.02796912,0.02796912,A,A,-0.02796912
535,AMF_OTU_111,AMF_OTU_137,0.07147208,0.07147208,A,A,-0.07147208
536,AMF_OTU_111,AMF_OTU_144,0.011070941,0.011070941,A,A,-0.011070941
537,AMF_OTU_111,AMF_OTU_145,0.661798926,0.661798926,A,A,-0.661798926
538,AMF_OTU_111,AMF_OTU_192,0.187719307,0.187719307,A,A,-0.187719307
539,AMF_OTU_111,AMF_OTU_39,0.020577531,0.020577531,A,A,-0.020577531
540,AMF_OTU_112,AMF_OTU_128,0.139807902,0.139807902,A,A,-0.139807902
541,AMF_OTU_112,AMF_OTU_155,0.168187446,0.168187446,A,A,-0.168187446
542,AMF_OTU_112,AMF_OTU_169,0.345115311,0.345115311,A,A,-0.345115311
543,AMF_OTU_113,AMF_OTU_177,0.330814826,0.330814826,A,A,-0.330814826
544,AMF_OTU_113,AMF_OTU_50,0.159255502,0.159255502,A,A,-0.159255502
545,AMF_OTU_113,AMF_OTU_91,0.083078405,0.083078405,A,A,-0.083078405
546,AMF_OTU_11,AMF_OTU_59,0.026906931,0.026906931,A,A,-0.026906931
547,AMF_OTU_11,AMF_OTU_76,0.158266231,0.158266231,A,A,-0.158266231
548,AMF_OTU_11,AMF_OTU_91,0.118976292,0.118976292,A,A,-0.118976292
549,AMF_OTU_114,AMF_OTU_139,0.023188406,0.023188406,A,A,-0.023188406
550,AMF_OTU_114,AMF_OTU_67,0.0534199,0.0534199,A,A,-0.0534199
551,AMF_OTU_114,AMF_OTU_72,0.053125422,0.053125422,A,A,-0.053125422
552,AMF_OTU_114,AMF_OTU_84,0.044184378,0.044184378,A,A,-0.044184378
553,AMF_OTU_114,AMF_OTU_87,0.414097406,0.414097406,A,A,-0.414097406
554,AMF_OTU_116,AMF_OTU_130,0.005838379,0.005838379,A,A,-0.005838379
555,AMF_OTU_116,AMF_OTU_135,0.110632072,0.110632072,A,A,-0.110632072
556,AMF_OTU_116,AMF_OTU_43,0.058024714,0.058024714,A,A,-0.058024714
557,AMF_OTU_116,AMF_OTU_79,0.271579205,0.271579205,A,A,-0.271579205
558,AMF_OTU_117,AMF_OTU_131,0.213680764,0.213680764,A,A,-0.213680764
559,AMF_OTU_117,AMF_OTU_155,0.048206852,0.048206852,A,A,-0.048206852
560,AMF_OTU_117,AMF_OTU_169,0.358260287,0.358260287,A,A,-0.358260287
561,AMF_OTU_117,AMF_OTU_170,0.151155003,0.151155003,A,A,-0.151155003
562,AMF_OTU_117,AMF_OTU_182,0.024596903,0.024596903,A,A,-0.024596903
563,AMF_OTU_117,AMF_OTU_199,0.100799854,0.100799854,A,A,-0.100799854
564,AMF_OTU_119,AMF_OTU_138,0.075290587,0.075290587,A,A,-0.075290587
565,AMF_OTU_119,AMF_OTU_2,0.594430545,0.594430545,A,A,-0.594430545
566,AMF_OTU_120,AMF_OTU_25,0.124778336,0.124778336,A,A,-0.124778336
567,AMF_OTU_120,AMF_OTU_92,0.463312867,0.463312867,A,A,-0.463312867
568,AMF_OTU_121,AMF_OTU_179,0.038728103,0.038728103,A,A,-0.038728103
569,AMF_OTU_121,AMF_OTU_19,0.470408069,0.470408069,A,A,-0.470408069
570,AMF_OTU_121,AMF_OTU_80,0.246783782,0.246783782,A,A,-0.246783782
571,AMF_OTU_12,AMF_OTU_56,0.0328409,0.0328409,A,A,-0.0328409
572,AMF_OTU_12,AMF_OTU_88,0.333772019,0.333772019,A,A,-0.333772019
573,AMF_OTU_124,AMF_OTU_56,0.005405173,0.005405173,A,A,-0.005405173
574,AMF_OTU_124,AMF_OTU_96,0.277383316,0.277383316,A,A,-0.277383316
575,AMF_OTU_125,AMF_OTU_171,0.332678817,0.332678817,A,A,-0.332678817
576,AMF_OTU_125,AMF_OTU_30,0.659674419,0.659674419,A,A,-0.659674419
577,AMF_OTU_125,AMF_OTU_62,0.078670956,0.078670956,A,A,-0.078670956
578,AMF_OTU_125,AMF_OTU_87,0.071757072,0.071757072,A,A,-0.071757072
579,AMF_OTU_127,AMF_OTU_64,0.059566914,0.059566914,A,A,-0.059566914
580,AMF_OTU_127,AMF_OTU_79,0.06698327,0.06698327,A,A,-0.06698327
581,AMF_OTU_127,AMF_OTU_82,0.151658803,0.151658803,A,A,-0.151658803
582,AMF_OTU_127,AMF_OTU_86,0.056285462,0.056285462,A,A,-0.056285462
583,AMF_OTU_127,AMF_OTU_99,0.043546066,0.043546066,A,A,-0.043546066
584,AMF_OTU_128,AMF_OTU_169,0.127691406,0.127691406,A,A,-0.127691406
585,AMF_OTU_128,AMF_OTU_180,0.082820096,0.082820096,A,A,-0.082820096
586,AMF_OTU_128,AMF_OTU_8,0.204261177,0.204261177,A,A,-0.204261177
587,AMF_OTU_130,AMF_OTU_146,0.429641714,0.429641714,A,A,-0.429641714
588,AMF_OTU_130,AMF_OTU_9,0.167427905,0.167427905,A,A,-0.167427905
589,AMF_OTU_13,AMF_OTU_137,0.119343434,0.119343434,A,A,-0.119343434
590,AMF_OTU_13,AMF_OTU_15,0.014246414,0.014246414,A,A,-0.014246414
591,AMF_OTU_13,AMF_OTU_36,0.270150083,0.270150083,A,A,-0.270150083
592,AMF_OTU_131,AMF_OTU_133,0.436375911,0.436375911,A,A,-0.436375911
593,AMF_OTU_131,AMF_OTU_199,0.213288894,0.213288894,A,A,-0.213288894
594,AMF_OTU_131,AMF_OTU_5,0.372692666,0.372692666,A,A,-0.372692666
595,AMF_OTU_133,AMF_OTU_143,0.327694381,0.327694381,A,A,-0.327694381
596,AMF_OTU_134,AMF_OTU_154,0.102855948,0.102855948,A,A,-0.102855948
597,AMF_OTU_134,AMF_OTU_194,0.169817033,0.169817033,A,A,-0.169817033
598,AMF_OTU_134,AMF_OTU_60,0.021898279,0.021898279,A,A,-0.021898279
599,AMF_OTU_134,AMF_OTU_76,0.025627178,0.025627178,A,A,-0.025627178
600,AMF_OTU_134,AMF_OTU_91,0.663601043,0.663601043,A,A,-0.663601043
