"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"rpoB_OTU_21",0.0401410934744268,0.0186939604127897,0.0134042234536468,0.0278013582342954,0.0181972668696453,0,0.0154962730482542,0.00500461964890668,0.00894454382826476,0.0400294531093112,0.0110211579018981,0.0256974459724951,0.0178525393142563,0.0428776584832114,0.0303405122235157,0.0403976311336717,0.0140678320217285,0.0131814267735312
"rpoB_OTU_23",0.0308994708994709,0.0307054643884284,0.0207428485846937,0.0340973401245048,0.0315796926998513,0.00907973139127967,0.0187328364064339,0.0280258700338774,0.0145176826751066,0.0115134881852868,0.021906252125995,0.021139489194499,0.0137277648878577,0.0261232305272516,0.0256111757857974,0.0150874224478285,0.0115606936416185,0.015632244816851
"rpoB_OTU_29",0.0132627865961199,0.0109118592454745,0.0113074734162049,0.0179683078664403,0.0160730722934221,0.00453986569563984,0.0143193409180071,0.0107021866338158,0.00550433466354754,0.0140571658076176,0.0180284373086605,0.018860510805501,0.0232018561484919,0.018805990562812,0.0320139697322468,0.0246756909193457,0.0156696148756877,0.029741008147314
"rpoB_OTU_34",0.0188359788359788,0.0149720859414651,0.0123558484349259,0.0316921335597057,0.0689655172413793,0.00435070462498818,0.00568850529619459,0.0133199876809362,0.00364662171460025,0.00301224981591807,0.0157833866249405,0.0044007858546169,0.00418922402681103,0.0120358339601997,0.00967694994179278,0.0050761421319797,0.0150428302806602,0.0112605153341724
"rpoB_OTU_35",0.0125573192239859,0.0102351547961428,0.00673955369177774,0.0270232031692134,0.0058061318416767,0.00170244963586494,0.010690466849745,0.00754542654758238,0.00233934223200771,0.0139902269228195,0.0109531260629975,0.00785854616895874,0.0155323536994071,0.0144293236681939,0.0130966239813737,0.027566271855612,0.024374956473292,0.03020467642578
"rpoB_OTU_38",0.0526984126984127,0.0218237184909491,0.0205181967949678,0.04223259762309,0.0118246831409757,0.00510734890759482,0.00372695174578266,0.000769941484447182,0.00447227191413238,0.0110449159916996,0.00510238791754541,0.00447937131630648,0.000773395204949729,0.0183272926212132,0.00225552968568102,0.00352509870276368,0.000417856396685006,0.000927336556931841
"rpoB_OTU_42",0.0248324514991182,0.0241075960074437,0.0293545005241875,0.0184634974533107,0.0261275932875451,0.00766102336139223,0.010200078462142,0.0177856482907299,0.00928856474473648,0.00756409398219426,0.00952445744608477,0.0150884086444008,0.00908739365815932,0.0103945838747179,0.0100407450523865,0.00817822899041173,0.00898391252872763,0.00556401934159104
"rpoB_OTU_43",0.011005291005291,0.0181864320757909,0.011082821626479,0.0188879456706282,0.0157190398640515,0.00463444623096567,0.00637504903883876,0.019402525408069,0.00536672629695885,0.00656001071022157,0.00952445744608477,0.0433791748526523,0.0085717968548595,0.0108732818163168,0.0135331781140861,0.0203750705019741,0.00682498781252176,0.00529906603961052
"rpoB_OTU_49",0.011358024691358,0.00972762645914397,0.0122809645050172,0.0220005659309564,0.0128159739432132,0.00302657713042656,0.0146135739505689,0.0126270403449338,0.00743085179578918,0.00963919941093781,0.0150350363970338,0.016188605108055,0.0174658417117814,0.0161389591739041,0.0246653084982538,0.0123378454596729,0.00961069712375514,0.013115188448036
"rpoB_OTU_50",0.00599647266313933,0,0.00396884828515801,0.00962082625919638,0.00332790483608299,0.0028374160597749,0.00951353471949784,0.0134739759778257,0.00433466354754369,0.0090367494477542,0.0285733723382543,0.0192534381139489,0.0150812064965197,0.0105313547151747,0.0170983701979045,0.012619853355894,0.0212410334981545,0.0164933430482877
"rpoB_OTU_65",0.00754850088183422,0.00592116393165285,0.00426838400479257,0.00912563667232598,0.00516887346880974,0.00680979854345976,0.00735582581404472,0.00962426855558978,0.0103206274941516,0.0145926768860031,0.0102047758350908,0.0136738703339882,0.0108919824697087,0.00574437529918621,0.0128783469150175,0.00909475465313029,0.0106553381154677,0.0102007021262502
"rpoB_OTU_70",0.011005291005291,0.0101505667399763,0.015875393140632,0.0108234295415959,0.0218083976492247,0.00529650997824648,0.010200078462142,0.0124730520480443,0.00447227191413238,0.00207510542874356,0.00666712021225934,0.0109233791748527,0.0085717968548595,0.0106681255556315,0.00589348079161816,0.00951776649746193,0.00591963228637092,0
"rpoB_OTU_71",0.00451499118165785,0.004144814752157,0.00509210723378763,0.0043859649122807,0.00431919563832047,0,0.00765005884660651,0.0142439174622729,0.00839411036191,0.00140571658076176,0.0143547180080278,0.0325343811394892,0.00728280484660995,0.0179169800998427,0.0109138533178114,0.00683869148336153,0.00438749216519256,0.0143074783069484
"rpoB_OTU_73",0,0,0,0,0.000920484316363379,0.310224155868722,0.00078462142016477,0,0,0,0,0,0,0,0.000582072176949942,0,0.00229821018176753,0.000529906603961052
"rpoB_OTU_83",0.00613756613756614,0.0133649128743021,0.00831211621985922,0.00558856819468025,0.00523967995468385,0,0.0080423695566889,0.00485063135201725,0.00378423008118894,0.0087020550237633,0.00401387849513572,0.0115520628683694,0.00779840164990977,0.0126513027422554,0.0122962747380675,0.00846023688663283,0.00605891775193259,0.00973703384778433
