"","i","j","x"
"321",87,146,0.0906539738435206
"322",117,146,0.0315071198596463
"323",123,146,0.103923724976923
"324",124,146,0.0340540638059482
"325",131,146,0.0663712787264944
"326",139,147,-0.0423240324454663
"327",146,147,0.0542812781906571
"328",72,148,0.0699508532844394
"329",94,148,0.118018644145084
"330",100,148,-0.0136485639558048
"331",109,148,0.213634927550899
"332",144,148,0.0345052182464165
"333",28,149,-0.0166235185871306
"334",45,149,-0.0481773080551917
"335",48,149,-0.103557464467592
"336",52,149,-0.116641534392277
"337",71,149,0.192262830569547
"338",29,150,0.0050035000756046
"339",75,150,-0.0674132803176205
"340",94,150,0.0622194433791474
"341",112,150,0.1603970477811
"342",122,150,-0.121747556632407
"343",124,150,0.00634391092784684
"344",127,150,0.256877895785724
"345",129,150,0.0118270145067701
"346",142,150,0.000385157759020621
"347",39,151,0.0762917107001651
"348",59,151,-0.0132570310362347
"349",102,151,0.0525119650874891
"350",117,151,0.0160854166751745
"351",135,151,0.0725789918625959
"352",45,152,0.0694942276638029
"353",61,152,0.208873618160088
"354",32,153,0.114238963297389
"355",56,153,0.047188342504241
"356",32,154,0.068840116461976
"357",68,154,0.0296778069217537
"358",95,154,0.186103431611892
"359",108,154,0.0600970623695133
"360",131,154,0.0735439123109667
"361",132,154,0.139190538519977
"362",144,154,0.0553956532600889
"363",50,155,0.0771451024082344
"364",52,155,-0.261214794784338
"365",109,155,0.158785565944296
"366",120,155,0.0665938282344318
"367",130,155,0.0723958511086902
"368",54,156,0.114436842913166
"369",150,156,0.0474016370474294
"370",6,157,0.349302372729319
"371",81,157,0.000483117466194755
"372",13,158,0.0162200567146218
"373",14,158,-0.000758693032214347
"374",96,158,0.0184493843680527
"375",97,158,0.21527711915752
"376",51,159,-0.0440280418438647
"377",77,159,0.134494188887869
"378",122,159,0.0183197816579496
"379",137,159,0.222604592887129
"380",138,159,0.102653887329758
"381",13,160,0.0716310217010651
"382",36,160,0.388219586183971
"383",39,160,-0.108551801559788
"384",43,160,-0.0146728035021295
"385",102,160,-0.150125198264285
"386",107,160,-0.00433942756063027
"387",153,160,0.0201247852360013
"388",4,161,0.14796349621206
"389",8,161,0.0631477900340002
"390",29,161,0.0859866906935068
"391",79,161,0.0408969022157837
"392",98,161,0.15606699742708
"393",129,161,0.00167095383346294
"394",114,162,0.0929157303007442
"395",119,162,0.230352437553605
"396",151,162,0.00270389828041495
"397",10,163,-0.0949450051443131
"398",52,163,0.600400971536129
"399",79,164,0.0099163905255143
"400",92,164,0.358822830081239
"401",108,164,0.0935642459370567
"402",154,164,0.0746010534987149
"403",1,165,0.204039637928672
"404",30,165,0.00659523802617273
"405",33,165,0.0444048489950934
"406",67,165,0.0856225751584205
"407",115,165,0.120203997152355
"408",126,165,0.0250992650599673
"409",25,166,0.2297905172251
"410",13,167,0.0889769834203341
"411",26,167,-0.0195727755290387
"412",30,167,0.0503111306460875
"413",33,167,0.0916076885218401
"414",46,167,0.00072351236897944
"415",57,167,0.0647779675929826
"416",126,167,0.0320094347991543
"417",165,167,0.13408213447087
"418",4,168,0.150850890134618
"419",94,168,0.255221436879284
"420",95,168,0.106451186664119
"421",101,168,0.196364430885864
"422",19,169,0.152306281291056
"423",65,169,0.133520012827629
"424",79,169,0.0562120204975287
"425",83,169,0.067229850166537
"426",88,169,0.0342694668288658
"427",119,169,-0.0206147506874883
"428",130,169,-0.0482632463381378
"429",20,170,0.0262605423746451
"430",41,170,0.0187889386547412
"431",106,170,0.092429823020404
"432",134,170,0.0558685788105343
"433",17,171,0.208261069113712
"434",29,171,0.0199526753531173
"435",60,171,0.10126671136433
"436",127,171,0.00944272761268994
"437",134,171,0.0525180480485779
"438",143,172,0.0434368273240666
"439",96,173,0.149826048156798
"440",97,173,0.206307326947641
"441",108,173,0.0510919797882244
"442",164,173,0.00887051685030266
"443",165,173,0.06555042583745
"444",169,173,0.117948159761865
"445",27,174,0.0879223137576206
"446",75,174,-0.0391669093559871
"447",79,174,0.0777512451791511
"448",121,174,-0.0440096916924656
"449",153,174,-0.0959849967781619
"450",158,174,0.160322742217405
"451",30,175,0.00976374003820454
"452",126,175,0.206848968800887
"453",132,175,0.188961672530418
"454",162,175,0.175155680453337
"455",11,176,-0.0215646163472162
"456",46,176,0.089680763629412
"457",59,176,0.0022906884943143
"458",126,176,0.244252969505716
"459",167,176,0.0426937743844245
"460",14,177,0.0772426867157364
"461",51,177,0.134132227323021
"462",87,177,0.148717653743739
"463",175,177,-0.184112349449136
"464",50,178,0.164099427958934
"465",103,178,0.0192488943788794
"466",109,178,0.0864616369085422
"467",140,178,0.156867279080622
"468",147,178,0.252199283448435
"469",9,179,-0.0732644670985723
"470",32,179,0.147433620540712
"471",53,179,0.0686272638230036
"472",99,179,0.014495117022393
"473",113,179,0.221300606477056
"474",126,179,0.0740611750412322
"475",141,179,0.0582740337634972
"476",38,180,0.166350783852095
"477",70,180,0.259525662420521
"478",119,180,0.186252576786048
"479",162,180,0.0708159009574267
"480",39,181,0.0196665370242944
"481",43,181,0.080678519187411
"482",54,181,0.198629329855669
"483",79,181,0.056501603671717
"484",91,181,0.16573859370317
"485",99,181,-0.129238602075497
"486",107,181,0.01212856006411
"487",112,181,0.0528242871521948
"488",160,181,-0.219251568298356
"489",67,182,0.0917708502071641
"490",70,182,-0.0381966406729375
"491",11,183,-0.0611366449687494
"492",31,183,0.0561150697939273
"493",80,183,0.0954423647856817
"494",106,183,0.0681453285706577
"495",139,183,-0.0357543486649428
"496",62,184,0.0121049578246682
"497",162,184,0.0940164487516514
"498",181,184,0.0292037163502842
"499",36,185,0.0325031426282495
"500",79,185,0.0566635291098063
"501",135,185,0.174988663221567
"502",159,185,0.0297602851847914
"503",178,185,-0.192423317313216
"504",182,185,-0.105014694433653
"505",45,186,-0.0164829340395051
"506",66,186,0.143730667224261
"507",158,186,0.00188915273138043
"508",24,187,-0.0394772651562758
"509",30,187,-0.0588323544846096
"510",35,187,-0.0793543431043367
"511",70,187,-0.0101670611897131
"512",82,187,0.0917793527119121
"513",98,187,-0.0626606162338388
"514",172,187,0.127021196486783
"515",54,188,0.0877126990503808
"516",84,188,-0.031462335057683
"517",187,188,-0.0744314108168321
"518",60,189,-0.189075975729578
"519",97,189,-0.0188544675510369
"520",126,189,-0.00894568503249812
"521",167,189,-0.0166000698047414
"522",21,190,0.0597998384609396
"523",36,190,0.140146606712113
"524",108,190,0.0144252572915006
"525",115,190,0.00623013657111907
"526",158,190,0.118433388559064
"527",8,191,0.0442114470956978
"528",15,191,-0.11414989398006
"529",74,191,-0.0112284272975474
"530",89,191,0.0740620998977935
"531",135,191,0.126262908855515
"532",6,192,0.0434744419006138
"533",10,192,0.00254108731694985
"534",139,192,0.0746602430908906
"535",147,192,-0.0955755705891997
"536",178,192,-0.0571888009168819
"537",15,193,0.0881279653145685
"538",24,193,0.0105348384138069
"539",101,193,0.00464742200792012
"540",108,193,0.0458532222895001
"541",154,193,0.352738487276468
"542",77,194,0.234331009762275
"543",82,194,-0.0662073448093165
"544",177,194,-0.104686838094343
"545",187,194,-0.0143448956063657
"546",188,194,0.0351036205075741
"547",49,195,0.00419574744959744
"548",53,195,0.00576867295683897
"549",54,195,-0.0608401957367196
"550",110,195,-0.210337583382239
"551",160,195,0.216244201995718
"552",192,195,0.170290819411496
"553",45,196,-0.0346804384963557
"554",60,196,0.168212970422607
"555",69,196,0.0365773896327801
"556",115,196,0.283798937904739
"557",10,197,-0.0108777741883912
"558",20,197,0.0505188669374508
"559",96,197,0.0470060999902916
"560",125,197,0.0832351938306557
"561",174,197,0.0616343010889433
"562",22,198,0.0664456350892754
"563",28,198,-0.133861653233738
"564",126,198,0.0875215063138718
"565",158,198,0.217141477046789
"566",14,199,-0.0805557477445815
"567",123,199,-0.162888666501221
"568",159,199,0.0326383480789381
"569",174,199,0.0992869033199434
"570",37,200,0.0173218275355935
"571",60,200,-0.198895266081062
"572",73,200,0.0911466111512924
"573",80,200,0.0717908538690166
"574",121,200,-0.0687083899213733
"575",133,200,0.00710396294936305
"576",37,201,0.0679456159402068
"577",126,201,0.0337938662516535
"578",169,201,0.0280431586442037
"579",198,201,0.022378705667024
"580",54,202,0.0445427523532012
"581",88,202,0.197531030288127
"582",98,202,0.0132478707914466
"583",113,202,0.00088442855835752
"584",173,202,0.118222453047727
"585",185,202,0.0521303909048782
"586",187,202,-0.106918502961419
"587",31,203,0.0651423731227093
"588",67,203,0.123996117429448
"589",107,203,0.072276584718403
"590",117,203,0.0992373761772639
"591",144,203,0.11636704952685
"592",151,203,0.0827324895667678
"593",166,203,0.0620981084484459
"594",191,203,0.120316513708627
"595",8,204,0.250202613091339
"596",89,204,0.0611862471386118
"597",101,204,-0.0482388624089057
"598",137,204,-0.0308498039507725
"599",155,204,-0.118105427042455
"600",162,204,0.139142446559653
"601",191,204,0.0483885002293255
"602",70,205,0.0532266286244786
"603",88,205,0.148974916589101
"604",89,205,0.0525088959059001
"605",127,205,0.343932037096214
"606",193,205,0.00649954222509788
"607",84,206,-0.0631601884623289
"608",157,206,-0.0165757539515085
"609",187,206,-0.00202266188288741
"610",196,206,0.0639626791774973
"611",9,207,0.10135922788537
"612",15,207,0.115476053588061
"613",24,207,0.0176302273892239
"614",91,207,0.0865303342171735
"615",121,207,0.188999410914405
"616",171,207,-0.0300625423913916
"617",64,208,0.657323057887878
"618",172,208,0.621455839118344
"619",4,209,0.181559588709437
"620",66,209,-0.0391194996920142
"621",119,209,0.169000542929376
"622",126,209,0.365492929171128
"623",132,209,0.0304713344936019
"624",144,209,0.008304451217829
"625",154,209,0.0706311383541861
"626",166,209,-0.0562874034608267
"627",171,209,0.0679869507534458
"628",206,209,0.106926548733775
"629",4,210,0.177432945401929
"630",36,210,-0.0429099934516241
"631",112,210,0.0273091189387451
"632",136,210,-0.0106237930918213
"633",209,210,0.157425506282346
"634",14,211,-0.0610811172847003
"635",30,211,0.247698346456479
"636",32,211,0.268025901893058
"637",33,211,0.0162478849755624
"638",40,211,0.0411995964760896
"639",53,211,0.134696909536316
"640",56,211,0.0301786734202236
"641",113,211,0.00588195024390659
"642",126,211,0.204333866801531
"643",153,211,0.0175858452084325
"644",179,211,0.0404539967349321
"645",47,212,-0.037036781958337
"646",48,212,0.325043021526895
"647",86,212,-0.0479091688508206
"648",179,212,-0.0415558997028
"649",182,212,-0.0950535304640891
"650",189,212,0.0839085721694031
"651",24,213,0.12367309780393
"652",63,213,0.0525442749540162
"653",95,213,0.152234141244504
"654",129,213,0.144059690526802
"655",164,213,0.0237767017232241
"656",190,213,0.158694754384376
"657",79,214,0.0570048142754404
"658",89,214,0.0483106348210164
"659",118,214,-0.0556308206142092
"660",139,214,0.0702447516713197
"661",155,214,-0.0700130048950924
"662",166,214,-0.0825740737549052
"663",174,214,0.0655288254398199
"664",192,214,0.102695727107953
"665",204,214,0.0196471737770958
"666",9,215,0.0145415049600549
"667",75,215,0.00278729334379338
"668",100,215,0.0740061583350653
"669",207,215,0.232732887420883
"670",55,216,-0.119865482329513
"671",86,216,0.00262484821448825
"672",105,216,0.0312111285513922
"673",108,216,0.168485826268682
"674",131,216,0.0619589114302241
"675",138,216,0.0790874595603288
"676",197,216,0.028736107692185
"677",201,216,0.0573413910255715
"678",4,217,0.237490926643453
"679",107,217,0.0169930814967354
"680",108,217,0.043608837226922
"681",117,217,0.129513307924965
"682",161,217,0.143356956741357
"683",185,217,0.0192055190694166
"684",122,218,-0.0276455477954903
"685",182,218,-0.0114437158357393
"686",63,219,0.350007897406035
"687",107,219,-0.0307315666586602
"688",128,219,0.06209951923524
"689",190,219,0.00658823128205835
"690",8,220,-0.192015035883436
"691",10,220,0.133060359989186
"692",29,220,-0.00822345796262294
"693",60,220,0.165240717896395
"694",155,220,0.23990166687524
"695",42,221,0.00608252565355175
"696",80,221,-0.189407339007969
"697",116,221,0.0463020606916847
"698",118,221,-0.0594931003994508
"699",166,221,-0.0145727978355965
"700",22,222,0.264217599741097
"701",25,222,-0.161121388716933
"702",59,222,0.0732332785786605
"703",113,222,0.026854220022021
"704",173,222,0.272379207477824
"705",174,222,0.110583865191676
"706",192,222,0.0953491684420675
"707",200,222,0.0396138727982977
"708",201,222,0.151376909522522
"709",105,223,0.013248691485836
"710",107,223,0.121162623406549
"711",112,223,0.0117189233304673
"712",155,223,0.138607005192667
"713",204,223,-0.209512319164
"714",54,224,0.0279174056939883
"715",70,224,0.0337268380630571
"716",73,224,0.0206011131869369
"717",99,224,-0.0522092287163365
"718",24,225,0.101921145680535
"719",60,225,-0.0356753433994749
"720",70,225,0.00849980187339963
"721",105,225,0.115887960026692
"722",118,225,0.0727079547139124
"723",171,225,-0.00175679552957494
"724",176,225,-0.025950660895337
"725",189,225,0.148297521529671
"726",218,225,0.412696175057378
"727",31,226,-0.0229792945360699
"728",43,226,-0.142029805506934
"729",66,226,0.338832208590014
"730",71,226,0.0509231722710355
"731",96,226,0.10286590491773
"732",138,226,0.00576605643562972
"733",149,226,0.234566297357989
"734",180,226,-0.0384921092491279
"735",26,227,0.128113271830237
"736",49,227,0.0234301357284268
"737",124,227,-0.0050230011571904
"738",145,227,0.0268148481342476
"739",184,227,-0.019949473038997
"740",186,227,0.255779705657591
"741",219,227,0.024386184707046
"742",61,228,0.320462776833009
"743",109,228,-0.0226151926292799
"744",163,228,0.0384061268453052
"745",14,229,0.0289214264678506
"746",44,229,0.279438538608194
"747",54,229,0.0411152657386514
"748",102,229,0.0664874598274233
"749",107,229,0.245014293475599
"750",121,229,0.0361241327641417
"751",181,229,0.122071559870253
"752",188,229,0.069479677719798
"753",212,229,0.0303516457519458
"754",217,229,0.378627968814109
"755",19,230,-0.0602182909179261
"756",22,230,-0.0331825500613049
"757",28,230,0.00982207730892054
"758",145,230,-0.3285164924154
"759",169,230,-0.0368391727495073
"760",224,230,-0.0430098668579962
"761",5,231,0.0276619048421033
"762",6,231,0.083237158535937
"763",98,231,0.00380411718736931
"764",99,231,0.0727629537724911
"765",105,231,0.0152423192762991
"766",135,231,0.284842414747884
"767",144,231,0.200654373849279
"768",202,231,0.084170732211603
"769",21,232,0.155279139812753
"770",35,232,0.11313474987902
"771",57,232,0.00194149291333362
"772",95,232,0.129767400708345
"773",125,232,0.350395911410963
"774",213,232,0.019608027981156
"775",6,233,0.0970874863061262
"776",102,233,0.309393699227721
"777",191,233,0.0875439473769404
"778",212,233,0.0261465874511261
"779",46,234,0.17319821818461
"780",80,234,0.041613721727401
"781",132,234,0.0692837463692764
"782",161,234,0.197664957710275
"783",164,234,0.0993339753001545
"784",176,234,0.198276172093011
"785",221,234,-0.0469580787148554
"786",11,235,0.0620533811276876
"787",14,235,-0.0475808012997531
"788",80,235,-0.0264279472595472
"789",110,235,0.24151158758602
"790",183,235,-0.0484029600782309
"791",185,235,-0.261455946382385
"792",216,235,0.286957114567459
"793",229,235,-0.0271397430992104
"794",100,236,-0.0984571186907325
"795",111,236,0.0154010801009332
"796",127,236,0.114355431022102
"797",144,236,0.129444942229607
"798",188,236,-0.0143460376415111
"799",211,236,0.238579226556371
"800",228,236,-0.286445725952015
"801",231,236,0.0559307409869166
"802",13,237,0.0602729595850565
"803",36,237,0.0274300195259732
"804",69,237,0.0628294609587557
"805",169,237,0.0819806706463988
"806",170,237,-0.0467950998334552
"807",176,237,0.0739050706746119
"808",178,237,-0.0646035580366674
"809",180,237,-0.000166600594813771
"810",192,237,0.0824658209941447
"811",206,238,0.0127805614437484
"812",219,238,0.11706500668179
"813",70,239,0.0345969669493083
"814",115,239,-0.0192996473747968
"815",119,239,0.0251394186944369
"816",121,239,0.0928808296784439
"817",176,239,-0.00218517520491732
"818",182,239,-0.0957280399740404
"819",225,239,0.117461671217554
"820",3,240,0.00637756789167734
"821",89,240,0.0770184990413262
"822",108,240,0.231525308673409
"823",109,240,-0.00335538688998704
"824",155,240,-0.0100398830500844
"825",169,240,0.0752862938788394
"826",173,240,0.0697248281704785
"827",191,240,0.0131595890398417
"828",192,240,0.179442076190937
"829",214,240,0.107019476034513
"830",5,241,-0.0719585912793565
"831",33,241,0.132967929734568
"832",50,241,0.115960366453911
"833",110,241,-0.0797486464284017
"834",112,241,0.00947126709871332
"835",191,241,-0.00783476471395747
"836",7,242,0.129265438098446
"837",34,242,0.0166616967612631
"838",124,242,0.0453541254805716
"839",200,242,0.0688522494095973
"840",220,242,-0.105998263223463
"841",15,243,0.077538173786185
"842",54,243,0.0792465864311131
"843",91,243,0.176626264288682
"844",105,243,-0.175972313397792
"845",119,243,0.342000281983654
"846",180,243,0.0239667579132677
"847",201,243,-0.0216389389001836
"848",219,243,0.0680775260960737
"849",222,243,-0.053240783794455
"850",130,244,0.221106384954401
"851",162,244,-0.00155871898592103
"852",181,244,-0.0175799358954817
"853",200,244,0.201796552071751
"854",201,244,0.122039485953235
"855",204,244,-0.0434004080815601
"856",72,245,0.0965564013048227
"857",145,245,0.0549371748425547
"858",159,245,0.103357542743691
"859",170,245,0.146181342536066
"860",15,246,0.0836785309418564
"861",18,246,0.0856586434192355
"862",21,246,0.00905778315616423
"863",105,246,0.0383898968157841
"864",161,246,0.0700290467854019
"865",197,246,0.0439620914678175
"866",2,247,0.0104930897577485
"867",10,247,0.0155863409492326
"868",104,247,0.159814903132861
"869",117,247,-0.0181818964426327
"870",220,247,0.150722027578798
"871",71,248,0.0352937715439708
"872",90,248,0.642487378779486
"873",103,248,0.225796480306227
"874",205,248,-0.0522902541627837
"875",210,248,0.0549559963875162
"876",226,248,0.0152497284900439
"877",3,249,-0.139365465756958
"878",6,249,-0.0342486660151816
"879",15,249,0.202046832364622
"880",24,249,0.0341750976730828
"881",92,249,0.000819769165541329
"882",107,249,-0.0272694401741939
"883",120,249,0.187726933468623
"884",130,249,0.153015407917772
